CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
11748,69,AW00011748,,Blake,,Hill,0,1958-07-18 00:00:00,M,,M,blake30@adventure-works.com,70000,5,4,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,1315 Norse Drive,,171-555-0174,2003-12-09 00:00:00,0-1 Miles
11749,2,AW00011749,,Eduardo,C,Jackson,0,1969-09-13 00:00:00,M,,M,eduardo10@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,5524 Virgil St,,1 (11) 500 555-0114,2003-10-10 00:00:00,0-1 Miles
11750,10,AW00011750,,Latoya,A,She,0,1968-03-24 00:00:00,M,,F,latoya0@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,2681 Black Walnut Ct.,,1 (11) 500 555-0166,2002-01-14 00:00:00,0-1 Miles
11751,36,AW00011751,,Victoria,,Gonzales,0,1970-07-17 00:00:00,M,,F,victoria63@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1872 Walnut Avenue,,1 (11) 500 555-0176,2002-01-08 00:00:00,0-1 Miles
11752,4,AW00011752,,Lauren,,Bryant,0,1970-05-07 00:00:00,M,,F,lauren64@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,7551 Santa Lucia,,1 (11) 500 555-0156,2003-08-31 00:00:00,0-1 Miles
11753,2,AW00011753,,Felicia,J,Ortega,0,1970-03-18 00:00:00,M,,F,felicia20@adventure-works.com,80000,4,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,452 Rain Drop Circle,,1 (11) 500 555-0185,2003-10-21 00:00:00,0-1 Miles
11754,7,AW00011754,,Janet,L,Ortega,0,1970-07-08 00:00:00,M,,F,janet27@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,4921 Oakwood Circle,,1 (11) 500 555-0182,2002-01-16 00:00:00,0-1 Miles
11755,25,AW00011755,,Willie,J,Pal,0,1968-05-15 00:00:00,M,,M,willie31@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,9893 Hastings Dr,,1 (11) 500 555-0164,2003-12-02 00:00:00,2-5 Miles
11756,17,AW00011756,,Linda,C,Ortega,0,1968-09-13 00:00:00,S,,F,linda37@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3544 Brush Creek Drive,,1 (11) 500 555-0150,2002-01-28 00:00:00,0-1 Miles
11757,33,AW00011757,,Vincent,L,Cai,0,1968-05-14 00:00:00,M,,M,vincent21@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,5917 Panoramic Avenue,,1 (11) 500 555-0116,2003-08-27 00:00:00,10+ Miles
11758,3,AW00011758,,Colin,,Yuan,0,1968-12-22 00:00:00,M,,M,colin30@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,1064 William Way,,1 (11) 500 555-0170,2003-10-01 00:00:00,10+ Miles
11759,28,AW00011759,,Dawn,L,Nath,0,1969-11-22 00:00:00,M,,F,dawn42@adventure-works.com,110000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,6969 Eaker Way,,1 (11) 500 555-0193,2002-01-10 00:00:00,0-1 Miles
11760,29,AW00011760,,Melody,R,Moreno,0,1967-10-27 00:00:00,M,,F,melody7@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,6312 San Ramon Road,,1 (11) 500 555-0163,2003-10-02 00:00:00,10+ Miles
11761,31,AW00011761,,Edgar,,Mehta,0,1967-04-19 00:00:00,S,,M,edgar15@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,4173 Willow Pass Road,,1 (11) 500 555-0180,2002-02-05 00:00:00,10+ Miles
11762,19,AW00011762,,Randall,R,Gomez,0,1967-08-24 00:00:00,M,,M,randall2@adventure-works.com,70000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,4,1159 Lacassie Ave,,1 (11) 500 555-0179,2002-02-07 00:00:00,10+ Miles
11763,16,AW00011763,,Ross,R,Fernandez,0,1967-02-11 00:00:00,M,,M,ross15@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,8461 Everett Ct,,1 (11) 500 555-0177,2003-08-03 00:00:00,0-1 Miles
11764,10,AW00011764,,Jessie,R,Ramos,0,1967-07-17 00:00:00,S,,F,jessie36@adventure-works.com,80000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,5613 Gary Drive,,1 (11) 500 555-0112,2002-03-12 00:00:00,0-1 Miles
11765,11,AW00011765,,Marc,,Torres,0,1966-10-11 00:00:00,M,,M,marc15@adventure-works.com,80000,5,5,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,3,1439 N. Michell Canyon Road,,1 (11) 500 555-0131,2002-03-15 00:00:00,0-1 Miles
11766,38,AW00011766,,Candace,M,Raman,0,1966-07-04 00:00:00,S,,F,candace12@adventure-works.com,90000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,0,1060 Mcelroy Court,,1 (11) 500 555-0148,2002-03-22 00:00:00,2-5 Miles
11767,24,AW00011767,,Meagan,,Madan,0,1966-05-24 00:00:00,S,,F,meagan8@adventure-works.com,90000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,0,8250 11th Avenue,,1 (11) 500 555-0112,2002-03-20 00:00:00,2-5 Miles
11768,30,AW00011768,,Clayton,,Nara,0,1966-10-08 00:00:00,M,,M,clayton34@adventure-works.com,90000,2,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,0,4642 Peabody Road,,1 (11) 500 555-0162,2002-03-06 00:00:00,1-2 Miles
11769,55,AW00011769,,Haley,L,Hernandez,0,1973-08-17 00:00:00,S,,F,haley53@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1671 Via Del Verdes,,120-555-0112,2003-10-30 00:00:00,0-1 Miles
11770,607,AW00011770,,Peter,T,Nara,0,1973-08-23 00:00:00,S,,M,peter21@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,6489 Kentucky Drive,,244-555-0113,2004-02-09 00:00:00,1-2 Miles
11771,627,AW00011771,,Isaac,D,Rivera,0,1973-10-08 00:00:00,S,,M,isaac16@adventure-works.com,50000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,0,0,7962 Macalvey Drive,,750-555-0140,2003-10-02 00:00:00,1-2 Miles
11772,642,AW00011772,,Cameron,M,Moore,0,1973-01-24 00:00:00,M,,M,cameron48@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,5551 Silverado Dr.,,293-555-0136,2002-04-10 00:00:00,1-2 Miles
11773,316,AW00011773,,Gavin,E,Diaz,0,1973-07-06 00:00:00,S,,M,gavin20@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6082 Trafalgar Circle,,726-555-0116,2002-04-25 00:00:00,1-2 Miles
11774,343,AW00011774,,Emma,,Sanchez,0,1973-04-12 00:00:00,M,,F,emma25@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4996 Hillview Drive,,365-555-0125,2002-04-28 00:00:00,0-1 Miles
11775,352,AW00011775,,Sierra,,Roberts,0,1973-05-25 00:00:00,S,,F,sierra3@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1721 Concord Blvd,,111-555-0177,2002-04-05 00:00:00,0-1 Miles
11776,368,AW00011776,,Seth,A,Mitchell,0,1973-07-03 00:00:00,M,,M,seth38@adventure-works.com,50000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,8125 Westbury Drive,,171-555-0140,2002-04-07 00:00:00,1-2 Miles
11777,302,AW00011777,,Miranda,,Long,0,1972-07-24 00:00:00,S,,F,miranda9@adventure-works.com,40000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,8970 Cash Avenue,,258-555-0111,2002-04-16 00:00:00,0-1 Miles
11778,638,AW00011778,,Haley,A,Henderson,0,1971-03-21 00:00:00,S,,F,haley24@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1019 Chance Drive,,868-555-0128,2002-04-29 00:00:00,0-1 Miles
11779,553,AW00011779,,Sarah,P,Jackson,0,1971-07-19 00:00:00,S,,F,sarah14@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,1058 Park Blvd.,,653-555-0150,2002-04-19 00:00:00,1-2 Miles
11780,614,AW00011780,,Jessica,K,Alexander,0,1971-11-20 00:00:00,S,,F,jessica43@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,3459 Tri-state Ave,,617-555-0146,2002-04-17 00:00:00,0-1 Miles
11781,314,AW00011781,,Carlos,,Gray,0,1971-03-10 00:00:00,M,,M,carlos7@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,4239 Water St.,,252-555-0175,2003-09-07 00:00:00,0-1 Miles
11782,301,AW00011782,,Barbara,K,Jai,0,1971-03-17 00:00:00,M,,F,barbara42@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9834 Hamlet,,361-555-0177,2004-02-03 00:00:00,0-1 Miles
11783,359,AW00011783,,Sara,A,Mitchell,0,1971-11-17 00:00:00,M,,F,sara37@adventure-works.com,60000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,9024 Dumbarton Drive,,537-555-0144,2003-09-24 00:00:00,0-1 Miles
11784,53,AW00011784,,Jose,,Turner,0,1972-12-19 00:00:00,M,,M,jose42@adventure-works.com,40000,1,1,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6648 Choctaw Court,,189-555-0195,2003-10-14 00:00:00,0-1 Miles
11785,607,AW00011785,,Theodore,D,Diaz,0,1972-02-25 00:00:00,M,,M,theodore3@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,4956 Vista Del Diablo,,690-555-0189,2003-10-23 00:00:00,0-1 Miles
11786,634,AW00011786,,Ian,G,Murphy,0,1972-09-13 00:00:00,S,,M,ian82@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,2391 St. Peter Court,,754-555-0141,2004-07-01 00:00:00,2-5 Miles
11787,301,AW00011787,,Jerry,,Nath,0,1972-09-05 00:00:00,M,,M,jerry20@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Skilled Manual,Obrero especializado,Technicien,1,0,6096 Pheasant Circle,,271-555-0115,2004-04-15 00:00:00,2-5 Miles
11788,338,AW00011788,,Destiny,A,James,0,1972-02-19 00:00:00,S,,F,destiny43@adventure-works.com,70000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6538 Camelback Road,,913-555-0130,2003-11-10 00:00:00,2-5 Miles
11789,343,AW00011789,,Bailey,,Phillips,0,1970-02-20 00:00:00,M,,F,bailey27@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,571 Lafayette Drive,,474-555-0183,2003-09-08 00:00:00,2-5 Miles
11790,307,AW00011790,,Timothy,C,Gonzalez,0,1970-05-21 00:00:00,M,,M,timothy34@adventure-works.com,50000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,6615 Cambelback Place,,147-555-0193,2003-09-12 00:00:00,2-5 Miles
11791,641,AW00011791,,Chase,D,Morgan,0,1970-04-21 00:00:00,M,,M,chase13@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5446 N. Civic Dr.,,194-555-0127,2004-04-01 00:00:00,0-1 Miles
11792,310,AW00011792,,Alexia,J,Perry,0,1969-05-27 00:00:00,M,,F,alexia7@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,879 Hillview Ct,,193-555-0135,2003-11-04 00:00:00,0-1 Miles
11793,301,AW00011793,,Xavier,G,Rogers,0,1969-03-20 00:00:00,M,,M,xavier87@adventure-works.com,40000,1,1,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,1480 Oliveria Road,,457-555-0162,2003-08-08 00:00:00,2-5 Miles
11794,334,AW00011794,,Lauren,,Ross,0,1969-11-01 00:00:00,S,,F,lauren51@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,5375 Clearland Circle,,143-555-0123,2004-05-31 00:00:00,2-5 Miles
11795,315,AW00011795,,Nicole,,Thomas,0,1969-02-15 00:00:00,S,,F,nicole11@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,4303 Athene Drive,,667-555-0136,2004-01-13 00:00:00,2-5 Miles
11796,315,AW00011796,,Isabel,C,Jenkins,0,1969-02-07 00:00:00,S,,F,isabel7@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,0,9348 Notre Dame Ave,,774-555-0127,2002-04-18 00:00:00,0-1 Miles
11797,348,AW00011797,,Devin,R,Coleman,0,1969-03-07 00:00:00,S,,M,devin44@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,4143 Heather Pl.,,792-555-0157,2002-04-16 00:00:00,2-5 Miles
11798,611,AW00011798,,Brendan,Q,Chande,0,1969-02-12 00:00:00,M,,M,brendan13@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,1519 Sheffield Place,,551-555-0157,2002-04-17 00:00:00,2-5 Miles
11799,612,AW00011799,,Jessie,B,Wang,0,1969-09-13 00:00:00,M,,M,jessie7@adventure-works.com,40000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,4593 Camino Peral,,527-555-0124,2002-04-12 00:00:00,0-1 Miles
11800,536,AW00011800,,Jennifer,M,Baker,0,1969-11-07 00:00:00,M,,F,jennifer19@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8998 Katharyn Drive,,506-555-0157,2004-02-11 00:00:00,2-5 Miles
11801,536,AW00011801,,Aaron,J,Sharma,0,1969-09-16 00:00:00,M,,M,aaron30@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4073 Niagara Court,,500-555-0177,2004-06-14 00:00:00,2-5 Miles
11802,59,AW00011802,,Madison,A,Taylor,0,1971-08-09 00:00:00,M,,F,madison9@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,627 La Salle Street,,635-555-0173,2003-08-29 00:00:00,0-1 Miles
11803,631,AW00011803,,Jan,L,Hernandez,0,1971-09-12 00:00:00,S,,F,jan15@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3553 Grant Street,,845-555-0160,2004-01-30 00:00:00,2-5 Miles
11804,634,AW00011804,,Haley,M,Turner,0,1971-04-18 00:00:00,M,,F,haley44@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5450 Bellows Ct.,,489-555-0139,2003-11-30 00:00:00,0-1 Miles
11805,300,AW00011805,,Richard,M,Green,0,1971-03-12 00:00:00,M,,M,richard25@adventure-works.com,70000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5407 Cougar Way,,142-555-0146,2003-10-25 00:00:00,0-1 Miles
11806,302,AW00011806,,Jennifer,S,Stewart,0,1971-08-10 00:00:00,M,,F,jennifer52@adventure-works.com,70000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1500 Grant Street,,159-555-0111,2003-08-25 00:00:00,0-1 Miles
11807,343,AW00011807,,Lucas,,Baker,0,1971-09-04 00:00:00,M,,M,lucas48@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,1086 Ash Lane,,787-555-0141,2003-10-15 00:00:00,2-5 Miles
11808,54,AW00011808,,James,,Parker,0,1969-04-12 00:00:00,M,,M,james57@adventure-works.com,60000,1,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,751 Countrywood Ct.,,730-555-0125,2003-09-27 00:00:00,2-5 Miles
11809,300,AW00011809,,Juan,,Gray,0,1968-01-02 00:00:00,M,,M,juan16@adventure-works.com,60000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,0,1289 Quigley St.,,995-555-0114,2002-04-23 00:00:00,0-1 Miles
11810,611,AW00011810,,Antonio,K,Washington,0,1967-01-07 00:00:00,S,,M,antonio13@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,7095 Curletto Dr.,,373-555-0139,2002-04-22 00:00:00,2-5 Miles
11811,310,AW00011811,,Abigail,C,Brooks,0,1967-06-15 00:00:00,S,,F,abigail22@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,1,1,1617 Crossbow Way,,367-555-0138,2002-04-17 00:00:00,2-5 Miles
11812,644,AW00011812,,Andrew,N,Rodriguez,0,1967-09-22 00:00:00,M,,M,andrew27@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3997 Via De Luna,,586-555-0118,2002-04-05 00:00:00,0-1 Miles
11813,552,AW00011813,,Mary,,Patterson,0,1967-11-12 00:00:00,M,,F,mary40@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,1102 Ravenwood,,956-555-0136,2002-04-18 00:00:00,0-1 Miles
11814,542,AW00011814,,Dalton,L,Morgan,0,1970-07-08 00:00:00,M,,M,dalton84@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4921 Oakwood Circle,,530-555-0182,2003-12-25 00:00:00,0-1 Miles
11815,642,AW00011815,,Hannah,J,Patterson,0,1970-04-24 00:00:00,M,,F,hannah33@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,3327 Rockridge Dr.,,110-555-0136,2002-04-04 00:00:00,0-1 Miles
11816,300,AW00011816,,Joe,A,Torres,0,1970-10-23 00:00:00,M,,M,joe35@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8069 Vine Hill Way,,450-555-0115,2002-04-04 00:00:00,2-5 Miles
11817,310,AW00011817,,Morgan,C,Miller,0,1970-11-27 00:00:00,S,,F,morgan29@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5929 William Reed Dr.,,339-555-0137,2002-04-15 00:00:00,2-5 Miles
11818,312,AW00011818,,Daniel,C,Garcia,0,1970-04-22 00:00:00,M,,M,daniel8@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,4010 Willow Pass Road,,125-555-0145,2002-04-23 00:00:00,2-5 Miles
11819,616,AW00011819,,Jose,,Lal,0,1967-10-10 00:00:00,M,,M,jose23@adventure-works.com,70000,2,2,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,6264 Center Ave,,152-555-0130,2003-08-19 00:00:00,0-1 Miles
11820,69,AW00011820,,Katelyn,,Lopez,0,1966-08-26 00:00:00,M,,F,katelyn45@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,8873 Folson Drive,,316-555-0185,2003-08-13 00:00:00,0-1 Miles
11821,300,AW00011821,,Austin,,Johnson,0,1966-04-15 00:00:00,M,,M,austin40@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6569 Endriss,,163-555-0134,2004-01-31 00:00:00,2-5 Miles
11822,336,AW00011822,,Rohinton,H,Wadia,0,1966-06-13 00:00:00,M,,F,rohinton1@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5935 Seawind Dr.,,792-555-0137,2003-11-21 00:00:00,2-5 Miles
11823,53,AW00011823,,Morgan,,Turner,0,1966-10-24 00:00:00,M,,F,morgan3@adventure-works.com,70000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6091 Bluefish Lane,,856-555-0168,2003-11-19 00:00:00,2-5 Miles
11824,55,AW00011824,,Jill,C,Martin,0,1966-10-07 00:00:00,M,,F,jill6@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,9719 Hamilton Ave,,884-555-0127,2003-09-19 00:00:00,2-5 Miles
11825,298,AW00011825,,Aimee,,She,0,1966-05-18 00:00:00,S,,F,aimee17@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6752 Covington Court,,137-555-0149,2002-04-18 00:00:00,2-5 Miles
11826,300,AW00011826,,Jessie,J,Alonso,0,1966-02-15 00:00:00,M,,F,jessie6@adventure-works.com,70000,5,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,7342 Dew Drop Circle,,579-555-0138,2002-04-29 00:00:00,0-1 Miles
11827,55,AW00011827,,Sara,M,Baker,0,1969-09-20 00:00:00,M,,F,sara43@adventure-works.com,60000,2,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,5269 Mt. Trinity Court,,256-555-0180,2003-08-24 00:00:00,2-5 Miles
11828,545,AW00011828,,Katherine,,Martinez,0,1969-06-08 00:00:00,M,,F,katherine88@adventure-works.com,70000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,3836 Carletto Drive,,584-555-0118,2003-10-05 00:00:00,0-1 Miles
11829,637,AW00011829,,Sophia,,Campbell,0,1969-11-02 00:00:00,M,,F,sophia5@adventure-works.com,70000,5,5,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,2,8122 Mink Court,,766-555-0146,2003-09-14 00:00:00,0-1 Miles
11830,336,AW00011830,,Taylor,N,Garcia,0,1969-01-15 00:00:00,M,,F,taylor63@adventure-works.com,80000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,6986 Ida Ave.,,301-555-0163,2002-04-01 00:00:00,0-1 Miles
11831,358,AW00011831,,Christian,,Ross,0,1969-11-24 00:00:00,M,,M,christian18@adventure-works.com,80000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,0,971 Harness Circle,,123-555-0152,2002-04-29 00:00:00,0-1 Miles
11832,644,AW00011832,,Zoe,,Murphy,0,1965-04-05 00:00:00,S,,F,zoe13@adventure-works.com,40000,0,0,Bachelors,Licenciatura,Bac + 4,Professional,Profesional,Cadre,0,1,3426 Calhoun Court,,798-555-0157,2003-08-22 00:00:00,2-5 Miles
11833,59,AW00011833,,Oscar,G,Price,0,1965-07-23 00:00:00,M,,M,oscar9@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,1,5049 Teakwood Dr.,,389-555-0114,2003-12-14 00:00:00,2-5 Miles
11834,339,AW00011834,,Fernando,M,Flores,0,1965-10-25 00:00:00,S,,M,fernando55@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,1,3789 Linden Lane,,162-555-0175,2002-04-24 00:00:00,0-1 Miles
11835,53,AW00011835,,Elijah,M,Russell,0,1965-06-19 00:00:00,S,,M,elijah21@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,1592 Working Drive,,188-555-0159,2003-07-14 00:00:00,2-5 Miles
11836,616,AW00011836,,Garrett,,Travers,0,1965-04-27 00:00:00,M,,M,garrett9@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,7947 Stillman Court,,879-555-0116,2003-09-25 00:00:00,0-1 Miles
11837,360,AW00011837,,Haley,,Alexander,0,1965-08-09 00:00:00,S,,F,haley38@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,1,2,80 Mozden Lane,,951-555-0164,2002-04-15 00:00:00,2-5 Miles
11838,536,AW00011838,,Justin,J,Rodriguez,0,1965-02-09 00:00:00,S,,M,justin48@adventure-works.com,80000,3,3,Bachelors,Licenciatura,Bac + 4,Skilled Manual,Obrero especializado,Technicien,0,2,761 Orchard View Ave.,,211-555-0112,2003-12-02 00:00:00,0-1 Miles
11839,369,AW00011839,,Tyler,,Brown,0,1965-07-25 00:00:00,S,,M,tyler9@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,9271 Prestwick Ave.,,801-555-0121,2002-04-28 00:00:00,2-5 Miles
11840,336,AW00011840,,Julian,D,Patterson,0,1965-05-17 00:00:00,M,,M,julian12@adventure-works.com,60000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Professional,Profesional,Cadre,1,1,9240 Limewood Pl.,,603-555-0169,2003-11-01 00:00:00,2-5 Miles
